,adult,id,original_language,popularity,revenue,runtime,status,video,vote_average,vote_count,genreset,prod_comp,prod_countries,status_int,lang_int
4750,0,32823,en,7.33335,90029656.0,109.0,Released,0,5.9,626.0,['Comedy'],"['Universal Pictures', 'Spyglass Entertainment', 'Relativity Media', 'Apatow Productions']",['United States of America'],1,13
4751,0,34806,en,6.629999,77477008.0,106.0,Released,0,5.7,468.0,"['Comedy', 'Romance']","['Escape Artists', 'CBS Films']",['United States of America'],1,13
4752,0,54254,fa,1.165679,115605.0,96.0,Released,0,6.9,15.0,['Drama'],['Majid Majidi Film Production'],['Iran'],1,15
4753,0,28871,en,1.139949,706000.0,100.0,Released,0,6.2,13.0,"['Comedy', 'Drama']",[],['Ireland'],1,13
4754,0,20533,en,9.482806,10539000.0,80.0,Released,0,4.5,427.0,"['Action', 'Western', 'Drama', 'Fantasy', 'Thriller']",['Warner Bros.'],['United States of America'],1,13
4755,0,34544,en,16.747793,177238796.0,117.0,Released,0,6.2,1737.0,"['Thriller', 'Action', 'Adventure', 'Comedy', 'Crime']","['Ingenious Film Partners', 'Twentieth Century Fox Film Corporation', 'Dune Entertainment', 'Scott Free Productions', 'Top Cow Productions', 'Stephen J. Cannell Productions', 'Big Screen Productions', 'Phoenix Film Partners']",['United States of America'],1,13
4756,0,10193,en,16.96647,1066969703.0,103.0,Released,0,7.6,4710.0,"['Animation', 'Family', 'Comedy']","['Walt Disney Pictures', 'Pixar Animation Studios']",['United States of America'],1,13
4757,0,39013,en,7.27941,13831503.0,100.0,Released,0,6.8,575.0,['Drama'],"['Anonymous Content', ""Winter's Bone Productions""]",['United States of America'],1,13
4758,0,10192,en,11.803808,752600867.0,93.0,Released,0,6.0,2021.0,"['Comedy', 'Adventure', 'Fantasy', 'Animation', 'Family']",['DreamWorks Animation'],['United States of America'],1,13
4759,0,68701,en,0.075409,10068.0,90.0,Released,0,5.5,2.0,['Documentary'],['Myriapod Productions'],"['Japan', 'United States of America']",1,13
4760,0,24021,en,34.047399,698491347.0,124.0,Released,0,5.9,2382.0,"['Adventure', 'Fantasy', 'Drama', 'Romance']","['Summit Entertainment', 'Maverick Films', 'Imprint Entertainment', 'Sunswept Entertainment', 'Temple Hill Entertainment']",['United States of America'],1,13
4761,0,36691,en,5.829644,5024782.0,90.0,Released,0,5.8,85.0,"['Comedy', 'Drama', 'Romance']","['Smartest Man Productions', 'Millennium Films', 'Paul Schiff Productions']",['United States of America'],1,13
4762,0,34647,en,8.378149,754249.0,161.0,Released,0,7.2,397.0,"['Fantasy', 'Drama']","['BIM Distribuzione', 'Wild Bunch']","['Canada', 'France', 'Germany', 'Italy']",1,13
4763,0,10196,en,9.544657,318502923.0,103.0,Released,0,4.7,1180.0,"['Action', 'Adventure', 'Family', 'Fantasy']","['Paramount Pictures', 'Nickelodeon Movies', 'Kennedy/Marshall Company, The', 'Industrial Light & Magic (ILM)', 'Blinding Edge Pictures']",['United States of America'],1,13
4764,0,34851,en,9.034929,126248813.0,107.0,Released,0,6.0,1231.0,"['Action', 'Science Fiction', 'Adventure', 'Thriller']","['Twentieth Century Fox Film Corporation', 'Davis Entertainment', 'Dune Entertainment III', 'Troublemaker Studios']",['United States of America'],1,13
4765,0,20352,en,22.274502,543513985.0,95.0,Released,0,7.1,6595.0,"['Animation', 'Family']","['Universal Pictures', 'Illumination Entertainment']",['United States of America'],1,13
4766,0,27205,en,29.108149,825532764.0,148.0,Released,0,8.1,14075.0,"['Action', 'Thriller', 'Science Fiction', 'Mystery', 'Adventure']","['Legendary Pictures', 'Warner Bros.', 'Syncopy']","['United Kingdom', 'United States of America']",1,13
4767,0,38365,en,23.981251,271430189.0,102.0,Released,0,6.0,1746.0,['Comedy'],"['Columbia Pictures', 'Happy Madison Productions', 'Relativity Media']",['United States of America'],1,13
4768,0,27022,en,12.533525,215283742.0,109.0,Released,0,5.9,1526.0,"['Fantasy', 'Adventure', 'Action', 'Comedy', 'Drama']","['Walt Disney Pictures', 'Jerry Bruckheimer Films', 'Saturn Films', 'Broken Road Productions', 'Junction Entertainment']",['United States of America'],1,13
4769,0,37834,en,12.758942,261930431.0,109.0,Released,0,5.9,1583.0,"['Action', 'Comedy']","['Tree Line Films', 'Twentieth Century Fox Film Corporation', 'Dune Entertainment', 'Regency Enterprises', 'Pink Machine']",['United States of America'],1,13
4770,0,38575,en,11.690781,357852395.0,140.0,Released,0,6.2,1675.0,"['Action', 'Adventure', 'Drama', 'Family']","['Columbia Pictures', 'Jerry Weintraub Productions', 'China Film Group', 'Overbrook Entertainment']","['China', 'United States of America']",1,13
4771,0,22556,en,3.919317,317000.0,102.0,Released,0,6.4,53.0,"['Drama', 'Romance']",['area japan'],['United States of America'],1,13
4772,0,39781,en,5.899155,34705850.0,106.0,Released,0,6.5,512.0,"['Comedy', 'Drama']","['Mandalay Vision', '10th Hole Productions', 'Focus Features', 'Gilbert Films', 'Saint Aire Production', 'Artist International', 'Antidote Films (I)', 'Artist International Management']",['United States of America'],1,13
4773,0,40662,en,7.039325,6629178.0,75.0,Released,0,7.6,459.0,"['Action', 'Animation']","['DC Comics', 'Warner Bros. Animation']",['United States of America'],1,13
4774,0,27576,en,8.704455,293329073.0,100.0,Released,0,6.2,2125.0,"['Action', 'Mystery', 'Thriller']","['Columbia Pictures', 'Di Bonaventura Pictures', 'Relativity Media', 'Wintergreen Productions']",['United States of America'],1,13
4775,0,42918,en,1.215754,178174.0,85.0,Released,0,6.5,38.0,"['Comedy', 'Documentary']",['Field Guide Media'],['United States of America'],1,13
4776,0,31011,en,11.817059,3547209.0,156.0,Released,0,7.9,1616.0,"['Science Fiction', 'Drama', 'Romance', 'Fantasy']","['Pan Européenne Production', 'Virtual Films']","['Belgium', 'Canada', 'France', 'Germany']",1,13
4777,0,65212,en,0.313032,3200000.0,142.0,Released,0,4.1,5.0,"['Drama', 'Romance']","['Warner Bros.', 'Victor Saville Productions']",['United States of America'],1,13
4778,0,38778,en,11.623718,86387857.0,114.0,Released,0,5.5,542.0,['Comedy'],"['Paramount Pictures', 'DreamWorks SKG', 'Spyglass Entertainment', 'Everyman Pictures', 'Reliance BIG Entertainment', 'Parkes/MacDonald Productions']",['United States of America'],1,13
4779,0,35019,en,8.983275,93246388.0,109.0,Released,0,6.0,450.0,"['Comedy', 'Fantasy']","['Universal Pictures', 'Three Strange Angels', 'Studio Canal', 'Relativity Media', 'Working Title Films']","['United States of America', 'United Kingdom', 'France']",1,13
4780,0,37472,cn,1.9602,36000000.0,109.0,Released,0,7.2,684.0,"['Action', 'History', 'Drama']",['Mandarin Films Distribution Co.'],"['Hong Kong', 'China']",1,8
4781,0,37950,en,6.273131,48190704.0,99.0,Released,0,6.8,589.0,['Drama'],"['Universal Pictures', 'Marc Platt Productions', 'Relativity Media']",['United States of America'],1,13
4782,0,27581,en,12.536621,170432927.0,107.0,Released,0,6.1,1406.0,"['Action', 'Comedy', 'Crime']","['Columbia Pictures', 'Gary Sanchez Productions']",['United States of America'],1,13
4783,0,28426,en,1.48335,1040000.0,81.0,Released,0,5.7,6.0,"['Adventure', 'Comedy', 'Romance', 'Science Fiction', 'War']","['Universal Pictures', 'Frank Lloyd Productions']",['United States of America'],1,13
4784,0,27578,en,14.75562,274470394.0,103.0,Released,0,6.0,2977.0,"['Thriller', 'Adventure', 'Action']",['Millennium Films'],['United States of America'],1,13
4785,0,22538,en,13.793301,47664559.0,112.0,Released,0,7.2,2185.0,"['Action', 'Adventure', 'Comedy']","['Universal Pictures', 'Marc Platt Productions']","['United States of America', 'Canada']",1,13
4786,0,44629,en,9.649312,1000000.0,113.0,Released,0,6.7,240.0,"['Drama', 'Thriller', 'Crime']",['Porchlight Films'],['Australia'],1,13
4787,0,23759,en,13.00941,6814789.0,97.0,Released,0,6.0,394.0,"['Adventure', 'Action', 'Drama']","['Pathé Pictures International', 'UK Film Council', 'Celador Films', 'Canal+', 'Warner Bros.', 'CinéCinéma']","['France', 'United Kingdom']",1,13
4788,0,39800,en,3.311392,744816.0,97.0,Released,0,6.3,30.0,"['Comedy', 'Drama']",['Werc Werk Works'],['United States of America'],1,13
4789,0,9503,en,7.289967,27412220.0,149.0,Released,0,6.5,93.0,['Drama'],"['Constantin Film', 'Ikiru Films', 'Medusa Film', 'ARD Degeto Film', 'Universum Film (UFA)', 'MSM Studios', 'Dune Films', 'UFA International Film & TV Production GmbH']","['Spain', 'Germany', 'United Kingdom', 'Italy']",1,13
4790,0,43593,en,8.212132,83188165.0,88.0,Released,0,5.3,599.0,"['Comedy', 'Horror']","['The Weinstein Company', 'Atmosphere Entertainment MM', 'Chako Film Company', 'Dimension Films', 'Intellectual Properties Worldwide', 'Aja / Levasseur Productions']",['United States of America'],1,13
4791,0,35552,fr,6.710598,34100000.0,105.0,Released,0,5.9,325.0,"['Fantasy', 'Adventure', 'Action', 'Mystery']","['TF1 Films Productions', 'Apipoulaï', 'EuropaCorp']",['France'],1,17
4792,0,15952,da,4.472892,179943.0,90.0,Released,0,6.3,24.0,"['Drama', 'Thriller']",['Fine & Mellow Productions'],['Denmark'],1,10
4793,0,41479,en,6.632194,7022728.0,96.0,Released,0,6.1,212.0,"['Comedy', 'Drama']","['Echo Lake Productions', 'Premiere Picture']",['United States of America'],1,13
4794,0,191550,en,0.889745,125400.0,110.0,Released,0,3.5,2.0,"['Drama', 'Romance']",['TriStar Pictures'],[],1,13
4795,0,42194,en,12.17886,967000.0,92.0,Released,0,5.2,185.0,"['Crime', 'Drama', 'Action', 'Thriller', 'Science Fiction']","['Namco', 'Light Song Films']","['United States of America', 'Japan', 'China']",1,13
4796,0,20200,en,4.584117,823258.0,105.0,Released,0,6.1,43.0,['Comedy'],"['StudioCanal', 'M6 Films', 'Les Productions du Trésor', 'TF1 Films Production']",['France'],1,13
4797,0,38358,en,6.397109,67738090.0,87.0,Released,0,5.6,330.0,"['Horror', 'Drama', 'Thriller']","['Strike Entertainment', 'StudioCanal', 'Arcade Pictures']","['United States of America', 'France']",1,13
4798,0,27579,en,7.275649,65464324.0,104.0,Released,0,5.8,488.0,"['Crime', 'Drama', 'Thriller']","['This Is That Productions', 'Focus Features', 'Twins Financing', 'Smokehouse Pictures', 'Greenlit Rights']","['United Kingdom', 'United States of America']",1,13
4799,0,41210,en,5.695408,49830607.0,101.0,Released,0,5.9,599.0,"['Comedy', 'Romance', 'Drama']","['Mandate Pictures', 'Bona Fide Productions', 'Echo Films']",['United States of America'],1,13
4800,0,50641,en,0.075176,57.0,106.0,Released,0,0.0,0.0,['Documentary'],[],[],1,13
4801,0,23631,en,7.120403,31327899.0,105.0,Released,0,6.3,1171.0,"['Action', 'Comedy', 'Thriller']","['Dune Entertainment', 'Dune Entertainment III', 'Troublemaker Studios', 'Overnight Films']",['United States of America'],1,13
4802,0,41233,en,9.111782,159291809.0,107.0,Released,0,6.6,595.0,"['Drama', 'Romance']","['Summit Entertainment', 'Touchstone Pictures']",['United States of America'],1,13
4803,0,38073,en,6.876053,42045846.0,102.0,Released,0,6.0,271.0,"['Comedy', 'Drama', 'Romance']","['New Line Cinema', 'Offspring Entertainment']",['United States of America'],1,13
4804,0,40264,en,8.129407,80547866.0,82.0,Released,0,4.2,326.0,"['Horror', 'Comedy']","['Regency Enterprises', 'Road Rebel']",['United States of America'],1,13
4805,0,35791,en,0.452934,300228084.0,97.0,Released,0,5.8,1382.0,"['Action', 'Adventure', 'Horror', 'Science Fiction']","['Impact Pictures', 'Davis-Films', 'Constantin Film Produktion']","['Germany', 'United States of America', 'France', 'Canada']",1,13
4806,0,37799,en,16.972995,224920315.0,120.0,Released,0,7.1,3492.0,['Drama'],"['Columbia Pictures', 'Scott Rudin Productions', 'Relativity Media']",['United States of America'],1,13
4807,0,23168,en,13.081203,154026136.0,125.0,Released,0,7.0,1516.0,"['Crime', 'Drama', 'Thriller']","['Legendary Pictures', 'GK Films', 'Thunder Road Pictures', 'Warner Bros.']",['United States of America'],1,13
4808,0,37735,en,15.138144,74952305.0,92.0,Released,0,6.7,2282.0,['Comedy'],"['Screen Gems', 'Olive Bridge Entertainment']",['United States of America'],1,13
4809,0,38167,en,15.904834,204594016.0,133.0,Released,0,5.8,655.0,['Drama'],"['Columbia Pictures', 'Red Om Films', 'Plan B Entertainment']",['United States of America'],1,13
4810,0,38568,en,5.416588,617000.0,84.0,Released,0,6.8,68.0,['Drama'],"['RabbitBandini Productions', 'Werc Werk Works']",['United States of America'],1,13
4811,0,15179,sv,3.225039,56299.0,103.0,Released,0,6.5,35.0,"['Drama', 'Comedy']","['Filmlance International AB', 'Sveriges Television (SVT)', 'Sonet Film AB']",['Sweden'],1,38
4812,0,43949,en,10.279685,1755212.0,89.0,Released,0,7.4,426.0,"['Romance', 'Drama']",['Reiner / Greisman Productions'],['United States of America'],1,13
4813,0,33909,en,9.819864,134748021.0,133.0,Released,0,5.8,504.0,"['Drama', 'Crime']","['Twentieth Century Fox Film Corporation', 'Dune Entertainment', 'Dune Entertainment III', 'Edward R. Pressman Film']",['United States of America'],1,13
4814,0,41216,en,17.674048,140073390.0,97.0,Released,0,6.5,715.0,"['Animation', 'Adventure', 'Family', 'Fantasy']","['Village Roadshow Pictures', 'Warner Bros.', 'Animal Logic', 'Cruel and Unusual Films']","['Australia', 'United States of America']",1,13
4815,0,39691,en,7.941637,112483764.0,82.0,Released,0,4.9,122.0,"['Comedy', 'Family']",['Village Roadshow Pictures'],"['United States of America', 'Australia']",1,13
4816,0,43923,en,8.172013,6491240.0,101.0,Released,0,6.9,691.0,"['Comedy', 'Drama']",['Focus Features'],['United States of America'],1,13
4817,0,45261,en,4.976918,230600.0,96.0,Released,0,6.6,16.0,"['Drama', 'Comedy', 'Romance']",[],['United States of America'],1,13
4818,0,27023,en,2.894924,111731.0,84.0,Released,0,5.9,18.0,['Comedy'],[],['United States of America'],1,13
4819,0,56969,hi,1.280455,2.0,132.0,Released,0,6.4,18.0,"['Romance', 'Thriller']",['People Tree Films'],['India'],1,19
4820,0,45077,en,1.954863,18000.0,93.0,Released,0,5.2,30.0,"['Drama', 'Comedy', 'Romance']",[],['United States of America'],1,13
4821,0,41402,en,11.11946,24145613.0,116.0,Released,0,6.7,656.0,"['Drama', 'Horror', 'Mystery']","['Hammer Film Productions', 'EFTI', 'Exclusive Media Group', 'Overture Films']","['United Kingdom', 'United States of America']",1,13
4822,0,39486,en,7.681383,60251371.0,123.0,Released,0,6.8,103.0,['Drama'],"['Walt Disney Pictures', 'Fast Track Productions', 'Mayhem Pictures']",['United States of America'],1,13
4823,0,44040,en,7.094276,33583175.0,80.0,Released,0,5.8,836.0,"['Horror', 'Mystery', 'Thriller']","['Universal Pictures', 'Media Rights Capital', 'Night Chronicles', 'Relativity Media']",['United States of America'],1,13
4824,0,38303,en,12.820452,32005248.0,105.0,Released,0,6.0,380.0,"['Comedy', 'Romance']","['Oops Doughnuts Productions', 'Touchstone Pictures', 'Frontier Pictures']",['United States of America'],1,13
4825,0,38408,en,7.824962,105610124.0,114.0,Released,0,6.6,873.0,"['Comedy', 'Romance', 'Drama']","['Josephson Entertainment', 'Gold Circle Films']",['United States of America'],1,13
4826,0,42296,en,5.174738,3045943.0,87.0,Released,0,6.5,201.0,['Documentary'],['Hit the Ground Running Films'],['United States of America'],1,13
4827,0,44113,en,11.275132,9479718.0,105.0,Released,0,5.2,195.0,['Drama'],"['Stone Productions', 'Mimran Schur Pictures']",['United States of America'],1,13
4828,0,44639,en,10.30535,7871522.0,109.0,Released,0,7.7,287.0,['Documentary'],"['Sony Pictures Classics', 'Sony Pictures Home Entertainment']",['United States of America'],1,13
4829,0,43933,en,6.154375,4242978.0,94.0,Released,0,6.2,597.0,"['Drama', 'Thriller', 'Science Fiction']",['Vertigo Entertainment'],['United Kingdom'],1,13
4830,0,45094,en,11.024462,6732980.0,107.0,Released,0,7.0,195.0,['Drama'],"['Oceana Media Finance', 'Pantheon Entertainment Corporation', 'Innocence Productions', 'Prescience', 'Omega Entertainment', 'Longfellow Pictures']",['United States of America'],1,13
4831,0,70695,en,10.964499,55125.0,90.0,Released,0,6.4,71.0,"['Drama', 'Comedy']",['iDeal Partners Film Fund'],['United States of America'],1,13
4832,0,38415,en,0.265854,7.0,82.0,Released,0,5.2,6.0,"['Comedy', 'Drama', 'Foreign', 'Romance']",[],[],1,13
4833,0,42188,en,8.278794,9455232.0,104.0,Released,0,6.8,755.0,"['Drama', 'Romance', 'Science Fiction']","['Fox Searchlight Pictures', 'DNA Films', 'Film4']","['United Kingdom', 'United States of America']",1,13
4834,0,41201,fr,6.971611,5602431.0,80.0,Released,0,7.2,177.0,"['Animation', 'Drama']","['Sony Pictures Classics', 'Django Film', 'Pathé Films', 'Canal+', 'CinéCinéma']","['France', 'United Kingdom']",1,17
4835,0,46837,en,5.44702,539957.0,86.0,Released,0,5.5,113.0,"['Science Fiction', 'Comedy', 'Mystery']","['Wild Bunch', 'Desperate Pictures', 'Super Crispy Entertainment']","['France', 'United States of America']",1,13
4836,0,44549,hi,2.927226,6900000.0,104.0,Released,0,7.7,17.0,"['Drama', 'Comedy']",[],['India'],1,19
4837,0,45649,en,5.305905,98017.0,85.0,Released,0,5.7,252.0,"['Comedy', 'Drama', 'Fantasy', 'Horror', 'Mystery']","['Canal+', 'Backup Films', 'Arte France', 'Arte France Cinéma', 'Elle Driver', '1.85 Films', 'Realitism Films', 'Sindika Dokolo']","['France', 'Angola']",1,13
4838,0,41505,en,11.634377,851517.0,112.0,Released,0,5.7,213.0,"['Horror', 'Mystery', 'Thriller']","['NALA Films', 'IM Global', 'Maraci/Edelstein Films', 'Shelter Productions']",['United States of America'],1,13
4839,0,16290,en,10.997518,117224271.0,94.0,Released,0,6.4,434.0,"['Comedy', 'Documentary', 'Action']",['MTV Films'],"['United States of America', 'Romania']",1,13
4840,0,39312,en,4.577881,1422910.0,93.0,Released,0,7.3,117.0,"['Documentary', 'War']",['Outpost Productions'],['United States of America'],1,13
4841,0,39514,en,12.595165,71664962.0,111.0,Released,0,6.6,2858.0,"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']","['DC Comics', 'Di Bonaventura Pictures', 'Summit Entertainment', 'DC Entertainment']",['United States of America'],1,13
4842,0,43931,en,5.282976,19829957.0,107.0,Released,0,5.2,150.0,"['Drama', 'Horror', 'Mystery', 'Thriller']","['Relativity Media', 'Rogue']",['United States of America'],1,13
4843,0,14397,en,10.425288,5285197.0,94.0,Released,0,6.2,62.0,"['Crime', 'Drama', 'Horror', 'Thriller']","['Universal Pictures', 'Canadian Film or Video Production Tax Credit (CPTC)', 'Gold Circle Films', 'Province of British Columbia Production Services Tax Credit', 'H2F Entertainment', 'Yukon Film Incentive Program']","['Canada', 'United States of America']",1,13
4844,0,41211,fr,5.546687,47355187.0,105.0,Released,0,6.5,388.0,"['Romance', 'Comedy']","['Quad Productions', 'Chaocorp', 'Focus Features', 'Orange Cinéma Séries', 'Banque Populaire Images 10', 'Script Associés', 'A Plus Image']","['France', 'Monaco']",1,17
4845,0,46332,fr,4.476836,41424067.0,120.0,Released,0,6.5,93.0,"['Drama', 'History']","['Why Not Productions', 'Armada Films', 'France Télévision', 'Cinémage 4', 'Cofinova 6', 'Soficinéma 6']",['France'],1,17
4846,0,41436,en,7.388933,177512032.0,91.0,Released,0,5.7,734.0,"['Horror', 'Thriller']","['Paramount Pictures', 'Blumhouse Productions', 'Solana Films']",['United States of America'],1,13
